Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
22:56:45,6798,86.0,95
22:56:48,6802,85.0,97
22:56:50,6803,86.0,94
22:56:53,6796,85.0,99
22:56:55,6796,86.0,91
22:56:57,6791,85.0,92
22:57:00,6799,85.0,98
22:57:02,6794,84.0,100
22:57:05,6793,84.0,95
22:57:07,6793,86.0,94
22:57:09,6792,86.0,97
22:57:12,6796,86.0,92
22:57:14,6783,85.0,97
22:57:16,6784,84.0,95
22:57:18,6797,83.0,95
22:57:21,6795,85.0,91
22:57:23,6791,85.0,96
22:57:26,6797,86.0,92
22:57:28,6798,84.0,93
22:57:31,6793,85.0,93
22:57:33,6815,84.0,95
22:57:35,6793,86.0,99
22:57:38,6785,86.0,100
22:57:40,6812,85.0,91
22:57:43,6793,84.0,95
22:57:45,6781,83.0,99
22:57:47,6785,85.0,95
22:57:50,6783,87.0,93
22:57:52,6783,85.0,91
22:57:54,6776,86.0,95
22:57:57,6781,86.0,94
22:57:59,6815,84.0,94
22:58:02,6794,87.0,95
22:58:04,6789,86.0,100
22:58:06,6782,86.0,100
22:58:09,6780,87.0,99
22:58:11,6789,86.0,100
22:58:14,6791,85.0,92
22:58:16,6798,84.0,91
22:58:18,6789,85.0,91
22:58:21,6784,84.0,95
22:58:23,6782,86.0,94
22:58:25,6781,87.0,91
22:58:28,6778,83.0,95
22:58:30,6781,85.0,91
22:58:33,6784,84.0,95
22:58:35,6786,86.0,95
22:58:37,6791,84.0,91
22:58:40,6784,85.0,94
22:58:42,6789,86.0,95
22:58:44,6786,86.0,91
22:58:47,6783,86.0,95
22:58:49,6782,84.0,95
22:58:51,6772,87.0,94
22:58:54,6785,84.0,96
22:58:56,6787,85.0,95
22:58:59,6784,86.0,94
22:59:01,6783,86.0,94
22:59:03,6787,84.0,97
22:59:06,6782,86.0,94
22:59:08,6786,85.0,91
22:59:11,6780,87.0,94
22:59:13,6780,84.0,98
22:59:15,6781,87.0,98
22:59:18,6788,86.0,95
22:59:20,6801,87.0,94
22:59:23,6791,86.0,93
22:59:25,6814,83.0,91
22:59:28,6800,86.0,92
22:59:30,6785,86.0,99
22:59:32,6789,87.0,91
22:59:35,6824,87.0,92
22:59:37,6827,87.0,98
22:59:39,6830,85.0,100
22:59:42,6829,85.0,94
22:59:44,6829,83.0,99
22:59:46,6828,84.0,97
22:59:49,6827,83.0,99
22:59:51,6827,85.0,98
22:59:53,6824,83.0,97
22:59:56,6832,85.0,95
22:59:58,6837,87.0,98
23:00:01,6835,87.0,98
23:00:03,6838,87.0,93
23:00:05,6832,86.0,97
23:00:08,6831,85.0,98
23:00:10,6832,83.0,97
23:00:13,6832,85.0,99
23:00:15,6828,84.0,97
23:00:17,6825,87.0,97
23:00:20,6826,83.0,98
23:00:22,6824,86.0,93
23:00:24,6823,85.0,94
23:00:27,6826,84.0,91
23:00:29,6826,85.0,98
23:00:31,6827,86.0,94
23:00:34,6832,84.0,93
23:00:36,6790,86.0,98
23:00:39,6792,83.0,94
23:00:41,6792,84.0,97
23:00:43,6803,86.0,100
23:00:46,6796,87.0,100
23:00:48,6796,85.0,96
23:00:51,6798,85.0,93
23:00:53,6796,87.0,93
23:00:56,6796,85.0,97
23:00:58,6800,88.0,96
23:01:00,6796,86.0,99
23:01:03,6792,85.0,94
23:01:05,6793,87.0,91
23:01:08,6787,84.0,91
23:01:10,6780,86.0,100
23:01:12,6783,87.0,91
23:01:15,6790,85.0,98
23:01:17,6790,84.0,96
23:01:19,6790,87.0,100
23:01:22,6775,83.0,91
23:01:24,6778,82.0,95
23:01:26,6716,84.0,100
23:01:29,6803,85.0,100
23:01:31,6809,83.0,94
23:01:34,6771,81.0,99
23:01:36,6763,80.0,99
23:01:38,6764,81.0,97
23:01:41,6766,82.0,91
23:01:43,6760,84.0,94
23:01:45,6763,82.0,92
23:01:48,6762,81.0,96
23:01:50,6765,82.0,95
23:01:52,6772,80.0,95
23:01:55,6767,80.0,92
23:01:57,6772,81.0,92
23:01:59,6774,79.0,92
23:02:02,6779,81.0,99
23:02:04,6777,79.0,95
23:02:06,6778,80.0,100
23:02:09,6772,81.0,95
23:02:11,6777,81.0,91
23:02:14,6770,80.0,92
23:02:16,6772,79.0,92
23:02:18,6771,79.0,100
23:02:21,6768,79.0,99
23:02:23,6773,79.0,99
23:02:25,6773,78.0,99
23:02:28,6771,78.0,98
23:02:30,6775,81.0,99
23:02:33,6778,80.0,91
