os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 26.04 LTS,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32124680,6.18.34-tkg--wils-v2.0,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
34.2066,29.2341,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,414178556
43.9687,22.7434,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,436923155
39.2851,25.4549,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,462379596
37.6755,26.5425,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,488922696
38.2322,26.156,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,515080039
40.6467,24.6022,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,539683452
36.5957,27.3256,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,567010871
39.1296,25.5561,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,592567962
39.2196,25.4974,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,618067254
40.2595,24.8389,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,642907945
39.2195,25.4975,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,668405043
37.269,26.832,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,695240725
39.1476,25.5444,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,720784872
37.5342,26.6424,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,747429243
41.2284,24.2551,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,771687906
37.3155,26.7985,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,798486037
39.3787,25.3944,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,823881483
39.4324,25.3599,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,849242285
37.0842,26.9657,6.30303,4.8398,69,63,61,1359,2800,0.475414,28,11.7619,0,0,4689,876213722
41.2619,24.2354,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,900445655
36.3172,27.5351,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,927983951
40.873,24.4661,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,952450066
37.5936,26.6003,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,979053530
41.1313,24.3124,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1003365664
34.7683,28.7619,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1032130002
42.7815,23.3746,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1055504398
36.5877,27.3316,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1082838469
41.3478,24.1851,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1107024806
36.9105,27.0926,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1134118434
41.2253,24.2569,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1158376156
38.3955,26.0447,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1184423171
38.2089,26.1719,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1210596093
40.4336,24.7319,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1235330182
36.7214,27.2321,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1262563043
40.9789,24.4028,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1286966940
38.7156,25.8294,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1312800252
39.44,25.355,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1338154451
37.4705,26.6877,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1364842404
40.6578,24.5955,6.56136,17.8358,69,66,62,1324,2800,0.475414,11,11.7698,0,0,4703,1389442571
36.8045,27.1706,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1416611311
40.2953,24.8168,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1441430280
38.5027,25.9722,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1467403055
37.7369,26.4993,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1493901852
39.5914,25.258,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1519164678
38.3925,26.0468,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1545210140
41.2336,24.2521,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1569462522
37.6843,26.5362,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1596001684
39.903,25.0608,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1621062420
35.9962,27.7807,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1648844456
40.9453,24.4228,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1673268431
38.1253,26.2293,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1699498350
37.4968,26.6689,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1726170424
41.3951,24.1575,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1750359436
38.8709,25.7262,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1776056000
39.5096,25.3103,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1801369301
37.2755,26.8273,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1828197519
39.7408,25.163,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1853361399
38.7561,25.8024,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1879167860
39.2735,25.4625,5.99022,7.4529,69,62,62,1305,2800,0.475414,29,11.7703,0,0,4710,1904631696
39.3041,25.4426,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,1930073640
36.6964,27.2506,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,1957330936
39.2,25.5102,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,1982836170
39.8841,25.0726,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2007913837
38.4673,25.9961,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2033908193
37.43,26.7165,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2060625461
40.3511,24.7825,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2085409725
39.1993,25.5107,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2110920549
40.0296,24.9815,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2135905332
36.7264,27.2284,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2163135798
40.8062,24.5061,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2187642068
37.9949,26.3193,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2213964131
38.0333,26.2928,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2240256839
39.8483,25.0952,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2265356588
39.3429,25.4175,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2290775419
36.8633,27.1272,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2317903832
38.4964,25.9764,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2343880996
40.8972,24.4516,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2368333334
38.54,25.947,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2394282765
37.8996,26.3855,5.73171,10.8364,69,65,61,1325,2800,0.475414,15,11.7689,0,0,4705,2420672486
39.4266,25.3636,5.71776,12.5237,69,64,63,1260,2800,0.475414,19,11.7661,0,0,4689,2446034048
38.8926,25.7118,5.71776,12.5237,69,64,63,1260,2800,0.475414,19,11.7661,0,0,4689,2471747645
37.7386,26.4981,5.71776,12.5237,69,64,63,1260,2800,0.475414,19,11.7661,0,0,4689,2498246722
