os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127212,6.17.0-22-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
38.8186,25.7608,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,386011892
38.7999,25.7733,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,411785817
39.2764,25.4606,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,437244179
37.859,26.4138,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,463659566
38.8535,25.7377,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,489398034
38.1728,26.1967,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,515594059
39.65,25.2207,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,540814375
38.9414,25.6796,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,566493822
39.5415,25.2899,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,591784149
37.8521,26.4186,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,618202602
39.3372,25.4212,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,643624045
39.1739,25.5272,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,669151186
37.7972,26.457,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,695609544
37.2168,26.8696,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,722480225
39.6978,25.1903,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,747670925
39.7388,25.1643,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,772835146
37.6254,26.5778,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,799413188
40.0115,24.9928,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,824407130
37.9389,26.3582,4.28397,67,60,58,800,2800,0.468613,19,20.2048,0,0,850768656
39.5086,25.3109,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,876076756
38.7129,25.8312,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,901907517
40.3318,24.7943,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,926700712
36.2663,27.5738,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,954276104
38.5687,25.9277,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,980204718
40.3336,24.7932,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1004997052
39.9929,25.0044,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1030000832
39.159,25.5369,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1055539374
38.8586,25.7344,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1081273794
38.9954,25.6441,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1106919017
38.552,25.939,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1132857670
38.6497,25.8734,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1158731371
37.3993,26.7384,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1185470536
40.5766,24.6447,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1210115492
37.959,26.3442,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1236460277
38.5297,25.954,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1262412816
40.646,24.6027,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1287017688
37.9162,26.374,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1313390004
39.2607,25.4708,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1338864056
39.4721,25.3344,4.17178,67,65,59,800,2800,0.468613,12,20.2038,0,0,1364201792
37.8804,26.3988,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1390597302
38.2287,26.1584,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1416755056
39.4909,25.3223,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1442076521
38.1308,26.2255,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1468304237
39.2602,25.4711,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1493774110
38.4673,25.9961,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1519771654
36.6158,27.3106,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1547081779
39.4654,25.3386,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1572420968
37.9753,26.3329,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1598753219
41.3993,24.155,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1622910241
36.836,27.1474,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1650057520
41.5599,24.0617,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1674118031
38.9761,25.6567,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1699776699
38.5431,25.945,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1725721935
36.8366,27.1469,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1752868312
41.3916,24.1595,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1777027619
38.3738,26.0595,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1803088681
39.6907,25.1948,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1828282558
38.8039,25.7706,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1854054738
38.6944,25.8435,4.90798,67,59,58,800,2800,0.468613,17,20.2047,0,0,1879899465
39.1747,25.5267,4.88401,67,65,58,800,2800,0.468613,12,20.2036,0,0,1905425495
35.6769,28.0294,4.88401,67,65,58,800,2800,0.468613,12,20.2036,0,0,1933455229
40.7007,24.5696,4.88401,67,65,58,800,2800,0.468613,12,20.2036,0,0,1958025897
