os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127212,6.17.0-22-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
40.2654,24.8352,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,308970928
38.9187,25.6946,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,334665077
38.6002,25.9066,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,360571805
38.3715,26.061,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,386632944
38.1319,26.2248,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,412858783
40.3143,24.8051,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,437663227
38.7932,25.7777,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,463441203
39.2292,25.4912,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,488932570
36.8319,27.1504,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,516084162
40.56,24.6548,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,540738122
38.8671,25.7287,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,566466946
39.1399,25.5494,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,592016122
37.6444,26.5644,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,618581119
38.4002,26.0416,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,644622942
40.2161,24.8657,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,669488631
38.4391,26.0152,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,695503924
36.7736,27.1934,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,722697154
38.9742,25.658,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,748355365
39.5642,25.2754,2.94118,55,63,58,800,2800,0.481987,10,17.739,0,0,773633360
39.8812,25.0745,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,798705568
36.8815,27.1139,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,825819338
42.1954,23.6993,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,849519073
34.4768,29.005,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,878524123
41.7415,23.957,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,902481242
39.3653,25.4031,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,927884553
39.7334,25.1677,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,953053954
37.737,26.4992,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,979551464
39.7705,25.1443,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,1004695988
37.315,26.7989,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,1031495928
39.7882,25.1331,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,1056629441
39.7848,25.1352,3.29268,55,62,58,800,2800,0.481987,10,17.7392,0,0,1081764317
