os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127208,6.17.0-22-generic,,powersave
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
9.76647,102.391,3.42857,87,62,65,2565,2800,0.481853,22,16.9808,0,0,569579622
12.4749,80.1609,3.42857,87,62,65,2565,2800,0.481853,22,16.9808,0,0,649740813
11.2769,88.6771,3.42857,87,62,65,2565,2800,0.481853,22,16.9808,0,0,738417860
10.8171,92.4463,3.42857,87,62,65,2565,2800,0.481853,22,16.9808,0,0,830866768
14.0714,71.0661,3.42857,87,62,65,2565,2800,0.481853,22,16.9808,0,0,901937817
13.9725,71.5691,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,973502540
14.0626,71.1107,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,1044613814
11.6587,85.7728,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,1130387958
10.2386,97.6695,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,1228057114
14.0456,71.1969,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,1299253698
13.7569,72.6909,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,1371942730
13.8514,72.1948,3.11721,87,63,65,2568,2800,0.481853,21,16.9805,0,0,1444145299
11.7361,85.2074,3.04094,88,62,65,2553,2800,0.481853,22,16.9805,0,0,1529346870
10.2437,97.6206,3.04094,88,62,65,2553,2800,0.481853,22,16.9805,0,0,1626968567
14.0588,71.1298,3.04094,88,62,65,2553,2800,0.481853,22,16.9805,0,0,1698098606
14.1818,70.513,3.04094,88,62,65,2553,2800,0.481853,22,16.9805,0,0,1768612610
9.63357,103.804,3.04094,88,62,65,2553,2800,0.481853,22,16.9805,0,0,1872415505
12.6207,79.235,3.04094,88,62,65,2553,2800,0.481853,22,16.9805,0,0,1951655620
13.9403,71.7344,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2023385112
14.1594,70.6244,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2094009964
14.048,71.1843,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2165195427
14.1614,70.6146,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2235809919
12.2852,81.3989,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2317209632
9.66722,103.442,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2420651972
14.0428,71.2109,2.75689,89,62,64,2570,2800,0.481853,23,16.9805,0,0,2491870516
8.81469,113.447,2.71226,89,62,64,2565,2800,0.481853,23,16.9805,0,0,2605309869
13.6216,73.4131,2.71226,89,62,64,2565,2800,0.481853,23,16.9805,0,0,2678723740
14.0177,71.3382,2.71226,89,62,64,2565,2800,0.481853,23,16.9805,0,0,2750062059
11.1917,89.3519,2.71226,89,62,64,2565,2800,0.481853,23,16.9805,0,0,2839414282
10.8253,92.376,2.71226,89,62,64,2565,2800,0.481853,23,16.9805,0,0,2931792238
13.9504,71.6827,2.71226,89,62,64,2565,2800,0.481853,23,16.9805,0,0,3003480433
13.9473,71.6985,3.10174,89,62,65,2566,2800,0.481853,18,16.9813,0,0,3075173147
9.42231,106.131,3.10174,89,62,65,2566,2800,0.481853,18,16.9813,0,0,3181306071
13.3116,75.1223,3.10174,89,62,65,2566,2800,0.481853,18,16.9813,0,0,3256428525
13.9727,71.5681,3.10174,89,62,65,2566,2800,0.481853,18,16.9813,0,0,3327997477
13.6133,73.4578,3.10174,89,62,65,2566,2800,0.481853,18,16.9813,0,0,3401454438
9.11712,109.684,3.10174,89,62,65,2566,2800,0.481853,18,16.9813,0,0,3511141165
13.9257,71.8095,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,3582948975
14.1557,70.6432,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,3653592582
14.0068,71.3938,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,3724986806
14.0045,71.4056,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,3796393373
8.99893,111.124,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,3907516533
14.1467,70.6879,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,3978206096
14.1273,70.785,2.75344,90,62,64,2561,2800,0.481853,21,16.9785,0,0,4048997250
11.2106,89.2014,3.06604,90,62,65,2569,2800,0.481853,19,16.9637,0,0,4138194842
10.8799,91.9129,3.06604,90,62,65,2569,2800,0.481853,19,16.9637,0,0,4230107876
13.0389,76.6938,3.06604,90,62,65,2569,2800,0.481853,19,16.9637,0,0,4306802007
9.33724,107.098,3.06604,90,62,65,2569,2800,0.481853,19,16.9637,0,0,4413899670
14.2079,70.3833,3.06604,90,62,65,2569,2800,0.481853,19,16.9637,0,0,4484284742
14.0456,71.1967,3.06604,90,62,65,2569,2800,0.481853,19,16.9637,0,0,4555487537
10.4433,95.7548,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,4651236303
10.6508,93.8893,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,4745126644
12.9473,77.2364,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,4822363071
14.1588,70.6274,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,4892990087
14.2146,70.3501,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,4963341336
14.1103,70.8704,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,5034212008
12.771,78.3024,2.8786,90,62,65,2569,2800,0.481853,20,16.9527,0,0,5112520245
9.46574,105.644,2.85063,90,62,65,2571,2800,0.481853,19,16.9525,0,0,5218157861
14.1294,70.7742,2.85063,90,62,65,2571,2800,0.481853,19,16.9525,0,0,5288933415
13.7589,72.6802,2.85063,90,62,65,2571,2800,0.481853,19,16.9525,0,0,5361613330
10.0731,99.2745,2.85063,90,62,65,2571,2800,0.481853,19,16.9525,0,0,5460888757
11.7809,84.8834,2.85063,90,62,65,2571,2800,0.481853,19,16.9525,0,0,5545772663
14.1352,70.7453,2.85063,90,62,65,2571,2800,0.481853,19,16.9525,0,0,5616523651
13.9826,71.5176,3.49563,90,62,65,2569,2800,0.481853,22,16.9522,0,0,5688036688
8.68219,115.178,3.49563,90,62,65,2569,2800,0.481853,22,16.9522,0,0,5803215091
14.0787,71.0295,3.49563,90,62,65,2569,2800,0.481853,22,16.9522,0,0,5874245162
14.0911,70.9667,3.49563,90,62,65,2569,2800,0.481853,22,16.9522,0,0,5945212456
11.661,85.7557,3.49563,90,62,65,2569,2800,0.481853,22,16.9522,0,0,6030967394
10.3381,96.7298,3.49563,90,62,65,2569,2800,0.481853,22,16.9522,0,0,6127704763
14.1583,70.6298,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6198328793
14.1357,70.7429,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6269081785
14.1185,70.8289,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6339900671
12.0496,82.9902,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6422890715
9.96322,100.369,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6523260705
14.0221,71.3158,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6594577223
8.98061,111.351,3.58467,90,62,65,2565,2800,0.481853,20,16.9511,0,0,6705933040
13.9103,71.8892,3.47826,90,62,64,2571,2800,0.481853,22,16.951,0,0,6777816411
13.995,71.4541,3.47826,90,62,64,2571,2800,0.481853,22,16.951,0,0,6849271920
