os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127212,6.17.0-22-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
38.3931,26.0464,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,76754878
38.5031,25.9719,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,102726329
39.0054,25.6375,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,128363754
39.3309,25.4253,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,153789401
38.7736,25.7907,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,179580424
38.2541,26.141,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,205721483
38.637,25.8819,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,231603727
38.3208,26.0955,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,257699091
41.1347,24.3104,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,282009775
36.7256,27.229,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,309238817
41.1914,24.2769,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,333516008
36.2773,27.5654,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,361081712
39.9896,25.0065,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,386088263
38.7446,25.8101,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,411898582
39.3761,25.3961,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,437294443
38.5789,25.9209,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,463215740
40.0049,24.997,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,488212862
37.5554,26.6273,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,514840305
39.1204,25.5621,3.21782,68,62,61,800,2710,0.454109,17,13.1125,0,0,540404993
39.417,25.3698,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,565772471
38.8005,25.7729,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,591546281
39.5271,25.2991,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,616844809
37.7348,26.5007,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,643346085
39.5125,25.3084,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,668654121
36.8941,27.1046,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,695759020
41.5252,24.0817,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,719840614
36.0478,27.741,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,747581938
40.1854,24.8846,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,772466690
38.4302,26.0212,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,798488225
41.3964,24.1567,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,822644990
36.5664,27.3475,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,849992555
40.2941,24.8176,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,874810350
39.8338,25.1043,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,899915406
36.0305,27.7542,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,927669293
41.391,24.1598,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,951829164
38.3188,26.0968,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,977926251
39.4067,25.3764,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,1003302846
37.0796,26.969,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,1030272190
41.3616,24.177,2.95203,69,64,62,800,2800,0.454109,12,13.1125,0,0,1054451197
37.1053,26.9503,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1081399703
38.9012,25.7061,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1107106557
38.4032,26.0395,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1133145696
38.5179,25.9619,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1159107659
41.3162,24.2036,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1183311783
37.7336,26.5016,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1209813119
39.8755,25.0781,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1234891294
37.3597,26.7668,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1261658609
39.5036,25.3142,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1286972536
35.7426,27.9778,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1314950685
41.7909,23.9287,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1338879622
38.4009,26.0411,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1364920975
39.4206,25.3675,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1390289474
39.506,25.3126,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1415601458
38.0832,26.2583,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1441860148
39.3183,25.4334,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1467293269
37.9026,26.3834,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1493676904
39.6279,25.2347,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1518911813
38.1564,26.2079,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1545119628
39.3247,25.4293,2.836,69,62,61,800,2800,0.454109,14,13.1125,0,0,1570551808
39.5553,25.281,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1595830008
39.8327,25.105,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1620935123
37.8338,26.4314,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1647366948
39.3979,25.3821,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1672749244
37.4915,26.6727,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1699421992
39.4107,25.3738,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1724795801
39.8835,25.073,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1749869568
37.0981,26.9555,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1776825156
39.4251,25.3645,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1802189679
38.9044,25.704,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1827893628
37.6091,26.5893,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1854483149
39.1811,25.5225,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1880006269
40.4123,24.7449,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1904751218
37.9062,26.3809,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1931132770
39.0295,25.6217,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1956754455
36.7071,27.2427,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,1983997523
40.9127,24.4423,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,2008439674
35.8686,27.8795,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,2036319557
41.0714,24.3479,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,2060667421
37.9556,26.3466,3.30073,69,62,61,801,2800,0.454109,15,13.1125,0,0,2087018004
40.8583,24.4748,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2111489180
35.7367,27.9824,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2139471606
40.641,24.6057,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2164077674
39.961,25.0244,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2189102108
38.2836,26.1208,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2215223190
40.3866,24.7607,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2239983969
36.9475,27.0654,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2267050055
39.4217,25.3667,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2292416731
39.0534,25.6059,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2318022587
39.1016,25.5744,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2343597413
39.5603,25.2779,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2368875223
37.0653,26.9794,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2395854977
38.8855,25.7165,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2421571560
38.1738,26.196,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2447767723
40.4084,24.7473,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2472516119
39.6636,25.212,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2497727513
39.9101,25.0563,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2522783827
37.8316,26.4329,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2549219129
37.7593,26.4835,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2575700899
39.5027,25.3147,4.16157,69,64,64,1214,2800,0.467709,11,13.1162,0,0,2601018242
38.8478,25.7415,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2626757297
39.6432,25.225,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2651982678
38.5573,25.9354,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2677918232
38.974,25.6581,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2703576446
39.111,25.5683,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2729144921
37.9531,26.3483,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2755493851
38.6862,25.849,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2781343303
39.4957,25.3192,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2806662170
37.0103,27.0195,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2833684353
38.8306,25.7529,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2859435291
39.0509,25.6076,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2885043530
39.4047,25.3777,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2910420796
37.3167,26.7977,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2937218689
41.3796,24.1665,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2961385513
35.1692,28.434,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,2989819928
42.4627,23.5501,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,3013369924
39.525,25.3004,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,3038670386
39.9459,25.0339,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,3063704929
39.581,25.2646,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,3088969132
36.7126,27.2386,4.1769,69,61,63,1228,2800,0.467716,22,13.115,0,0,3116210558
38.4015,26.0406,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3142249526
40.4312,24.7334,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3166982773
37.9376,26.3591,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3193341992
36.2829,27.5612,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3220904220
40.6348,24.6095,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3245513063
38.8147,25.7635,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3271276484
39.464,25.3395,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3296616200
37.8795,26.3995,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3323016096
38.9394,25.6809,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3348697042
40.3869,24.7605,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3373457740
39.4164,25.3702,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3398828093
39.2552,25.4743,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3424302502
38.9944,25.6447,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3449947631
36.7896,27.1816,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3477129043
41.0048,24.3874,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3501516932
38.1685,26.1996,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3527716632
39.6742,25.2053,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3552921955
38.1397,26.2194,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3579141462
39.0196,25.6282,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3604769960
37.9434,26.355,5.4878,70,67,62,1107,2800,0.467716,11,13.1131,0,0,3631127306
38.7539,25.8038,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3656929149
39.6507,25.2202,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3682149410
36.1267,27.6804,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3709830090
42.187,23.704,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3733534396
38.2588,26.1378,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3759672089
39.2673,25.4665,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3785138984
38.1385,26.2202,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3811359422
40.6199,24.6185,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3835977994
35.0237,28.5521,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3864530340
39.3676,25.4016,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3889932082
40.3856,24.7613,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3914693472
38.3389,26.0832,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3940776884
39.4933,25.3208,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3966097844
35.8955,27.8586,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,3993956919
43.855,22.8024,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,4016759282
34.4353,29.04,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,4045799554
42.2881,23.6473,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,4069447554
39.1037,25.573,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,4095020277
40.5797,24.6429,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,4119663284
37.774,26.4732,5.61661,69,63,63,1014,2800,0.466248,24,13.1168,0,0,4146139403
40.7206,24.5576,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4170694476
37.1577,26.9123,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4197606823
38.4857,25.9837,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4223590558
39.5625,25.2765,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4248867115
37.7068,26.5204,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4275387627
41.2367,24.2502,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4299638098
36.6885,27.2565,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4326894832
40.3525,24.7816,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4351676710
38.6968,25.8419,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4377520031
38.7554,25.8028,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4403321884
38.0973,26.2486,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4429570777
39.9678,25.0201,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4454590842
38.9002,25.7068,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4480297697
39.6642,25.2116,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4505509522
37.4078,26.7324,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4532242153
37.3057,26.8055,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4559047559
40.4586,24.7166,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4583764716
37.4553,26.6985,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4610463613
40.7677,24.5292,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4634992487
37.4076,26.7325,5.14076,69,67,63,1178,2800,0.464508,13,13.1214,0,0,4661727822
40.6936,24.5739,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4686299226
38.6302,25.8865,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4712185958
38.897,25.7089,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4737894997
35.7668,27.9589,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4765853999
35.2437,28.3739,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4794228111
43.1415,23.1796,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4817407781
39.7811,25.1376,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4842545568
42.3176,23.6308,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4866176556
37.808,26.4494,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4892626205
39.4845,25.3264,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4917952856
36.5211,27.3814,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4945334465
40.9396,24.4262,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4969760766
37.5862,26.6055,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,4996366427
41.1745,24.2869,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5020653697
36.6964,27.2506,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5047904350
38.5091,25.9679,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5073872365
39.8074,25.1209,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5098993621
38.8588,25.7342,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5124727797
38.7834,25.7842,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5150512367
39.5566,25.2802,3.54957,69,64,62,873,2800,0.464508,18,13.1173,0,0,5175795376
39.7146,25.1797,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5200972547
38.4235,26.0257,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5226998541
37.5865,26.6053,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5253603922
38.717,25.8285,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5279432656
38.3018,26.1084,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5305540994
38.9962,25.6435,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5331184941
38.2033,26.1758,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5357360866
39.6376,25.2286,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5382589773
38.7888,25.7807,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5408370226
40.8207,24.4974,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5432867761
37.8096,26.4483,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5459316278
37.8871,26.3942,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5485710894
40.3002,24.8137,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5510524942
39.9701,25.0187,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5535543766
37.3317,26.7869,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5562330838
39.4014,25.3798,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5587710659
39.0453,25.6113,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5613322125
37.9983,26.317,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5639639445
36.4497,27.4351,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5667074664
40.3845,24.762,3.56265,69,63,62,940,2800,0.464508,16,13.1163,0,0,5691839882
41.0176,24.3798,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5716216730
36.5743,27.3416,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5743558644
40.4471,24.7237,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5768282092
36.6651,27.2739,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5795556199
42.6826,23.4287,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5818985358
36.8175,27.161,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5846146292
39.1006,25.5751,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5871721711
39.8871,25.0707,3.43558,69,65,62,953,2800,0.457283,13,13.1157,0,0,5896792571
