os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127204,6.17.0-23-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
38.914,25.6977,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,77677424
38.5981,25.908,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,103585572
39.2467,25.4799,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,129065516
39.1174,25.5641,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,154627654
39.3917,25.3861,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,180016217
38.0118,26.3076,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,206323824
40.1456,24.9094,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,231234240
37.4492,26.7028,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,257937249
38.2598,26.1371,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,284073644
39.2916,25.4507,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,309523372
39.6663,25.2103,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,334735474
38.0246,26.2987,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,361034695
39.1782,25.5244,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,386559032
39.3157,25.4351,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,411994623
37.683,26.5372,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,438531971
39.5885,25.2599,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,463792674
39.4459,25.3511,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,489142174
37.7997,26.4552,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,515597668
39.0807,25.5881,3.99501,67,58,57,800,2800,0.476173,13,11.5998,0,0,541188220
37.8385,26.4281,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,567616764
38.5739,25.9243,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,593541162
40.1875,24.8833,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,618424817
39.1153,25.5654,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,643991284
38.0807,26.26,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,670251852
39.1285,25.5568,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,695808992
39.0175,25.6295,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,721438076
39.5492,25.285,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,746724397
37.7852,26.4654,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,773189279
39.5137,25.3077,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,798497361
38.9098,25.7005,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,824198179
38.8367,25.7488,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,849947889
38.9003,25.7068,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,875655080
39.6123,25.2447,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,900899873
38.5757,25.9231,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,926822177
37.9182,26.3726,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,953228169
39.1767,25.5254,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,978752606
39.3553,25.4096,3.66748,67,59,57,800,2800,0.476173,16,11.6022,0,0,1004165034
