Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
09:24:44,5315,71.0,95
09:24:46,5323,71.0,91
09:24:48,5324,72.0,91
09:24:51,5360,74.0,95
09:24:53,5316,72.0,95
09:24:55,5314,71.0,91
09:24:58,5316,73.0,91
09:25:00,5338,72.0,97
09:25:02,5335,72.0,96
09:25:05,5347,72.0,91
09:25:07,5354,73.0,97
09:25:10,5355,71.0,97
09:25:12,5354,71.0,93
09:25:14,5355,72.0,91
09:25:17,5357,72.0,97
09:25:19,5359,73.0,97
09:25:21,5360,72.0,93
09:25:24,5359,72.0,100
09:25:26,5361,72.0,91
09:25:28,5361,75.0,95
09:25:30,5362,72.0,97
09:25:33,5360,73.0,93
09:25:35,5360,72.0,100
09:25:38,5359,73.0,99
09:25:40,5363,73.0,94
09:25:42,5363,72.0,100
09:25:45,5364,72.0,92
09:25:47,5361,71.0,96
09:25:49,5361,71.0,96
09:25:52,5365,71.0,93
09:25:54,5367,74.0,95
09:25:56,5469,78.0,95
09:25:59,5476,74.0,93
09:26:01,5582,79.0,97
09:26:03,5678,78.0,96
09:26:06,5690,77.0,98
09:26:08,5671,78.0,100
09:26:10,5648,75.0,97
09:26:13,5642,79.0,98
09:26:15,5635,80.0,91
09:26:18,5631,79.0,99
09:26:20,5636,80.0,92
09:26:22,5634,79.0,92
09:26:25,5632,78.0,100
09:26:27,5633,79.0,100
09:26:29,5635,80.0,94
09:26:32,5639,81.0,98
09:26:34,5652,78.0,97
09:26:36,5634,79.0,91
09:26:39,5637,82.0,98
09:26:41,5639,81.0,100
09:26:43,5633,83.0,96
09:26:46,5633,82.0,91
09:26:48,5630,81.0,99
09:26:51,5633,80.0,95
09:26:53,5633,81.0,95
09:26:55,5634,83.0,96
09:26:58,5635,81.0,94
09:27:00,5634,80.0,99
09:27:03,5631,82.0,93
09:27:05,5630,81.0,97
09:27:07,5632,79.0,91
09:27:10,5631,78.0,94
09:27:12,5630,81.0,97
09:27:14,5638,82.0,97
09:27:17,5642,82.0,100
09:27:19,5640,83.0,94
09:27:22,5640,81.0,93
09:27:24,5641,82.0,93
09:27:26,5641,84.0,98
09:27:29,5638,83.0,99
09:27:31,5647,83.0,97
09:27:33,5643,83.0,91
09:27:36,5646,79.0,96
09:27:38,5639,81.0,96
09:27:40,5632,83.0,97
09:27:43,5640,82.0,97
09:27:45,5641,82.0,93
09:27:48,5648,82.0,98
09:27:50,5648,81.0,91
09:27:52,5648,81.0,94
09:27:55,5649,82.0,95
09:27:57,5650,79.0,97
09:28:00,5653,81.0,91
09:28:02,5655,80.0,97
09:28:04,5634,82.0,93
09:28:07,5639,83.0,100
09:28:09,5639,80.0,98
09:28:11,5639,80.0,91
09:28:14,5643,83.0,91
09:28:16,5639,80.0,91
09:28:18,5639,82.0,91
09:28:21,5636,83.0,92
09:28:23,5638,82.0,93
09:28:26,5640,83.0,97
09:28:28,5633,79.0,92
09:28:30,5639,82.0,93
09:28:33,5639,81.0,94
09:28:35,5639,79.0,100
09:28:37,5640,82.0,91
09:28:40,5644,77.0,95
09:28:42,5576,79.0,99
09:28:45,5573,77.0,96
09:28:47,5573,77.0,100
09:28:49,5575,77.0,96
09:28:51,5574,77.0,96
09:28:54,5755,80.0,96
