Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
15:45:35,6716,71.0,96
15:45:38,6685,70.0,99
15:45:40,6684,72.0,96
15:45:42,6674,71.0,100
15:45:45,6672,72.0,92
15:45:47,6670,71.0,93
15:45:49,6669,71.0,100
15:45:52,6670,71.0,92
15:45:54,6673,71.0,92
15:45:56,6676,72.0,99
15:45:59,6712,72.0,99
15:46:01,6712,71.0,98
15:46:03,6706,76.0,100
15:46:06,6674,71.0,98
15:46:08,6670,74.0,98
15:46:10,6669,75.0,99
15:46:13,6672,71.0,97
15:46:15,6701,71.0,98
15:46:18,6701,71.0,98
15:46:20,6703,71.0,93
15:46:22,6702,71.0,96
15:46:25,6703,72.0,98
15:46:27,6702,72.0,98
15:46:29,6703,72.0,92
15:46:32,6700,72.0,93
15:46:34,6700,72.0,97
15:46:36,6701,71.0,92
15:46:39,6703,72.0,92
15:46:41,6704,71.0,98
15:46:43,6705,71.0,92
15:46:46,6706,71.0,92
15:46:48,6702,71.0,98
15:46:50,6696,71.0,100
15:46:53,6695,71.0,98
15:46:55,6695,71.0,99
15:46:57,6690,71.0,96
15:47:00,6722,73.0,93
15:47:02,6723,71.0,93
15:47:04,6725,76.0,97
15:47:07,6847,75.0,91
15:47:09,6948,77.0,100
15:47:11,6969,77.0,100
15:47:14,7002,74.0,99
15:47:16,7020,78.0,100
15:47:18,7024,76.0,94
15:47:21,6996,77.0,100
15:47:23,7032,78.0,99
15:47:26,7045,80.0,98
15:47:28,7049,81.0,92
15:47:30,7059,79.0,100
15:47:33,7060,79.0,100
15:47:35,7032,80.0,96
15:47:38,7035,81.0,99
15:47:40,7046,80.0,94
15:47:43,7043,81.0,95
15:47:45,7045,80.0,93
15:47:47,7035,81.0,94
15:47:50,7018,81.0,92
15:47:52,7025,81.0,95
15:47:55,7007,79.0,99
15:47:57,7012,82.0,95
15:48:00,7008,82.0,97
15:48:02,7012,80.0,96
15:48:04,7007,79.0,100
15:48:07,7020,79.0,98
15:48:09,7008,81.0,98
15:48:11,7012,80.0,91
15:48:14,7016,80.0,96
15:48:16,7025,82.0,97
15:48:18,7003,81.0,99
15:48:21,7006,82.0,91
15:48:23,7009,81.0,97
15:48:26,7007,82.0,99
15:48:28,7003,82.0,96
15:48:30,6993,82.0,94
15:48:33,6977,82.0,98
15:48:35,6987,82.0,97
15:48:38,6995,81.0,94
15:48:40,6994,82.0,91
15:48:42,6993,79.0,98
15:48:45,6984,82.0,100
15:48:47,6983,81.0,95
15:48:50,6992,82.0,97
15:48:52,6989,82.0,91
15:48:54,6966,82.0,98
15:48:57,6978,83.0,98
15:48:59,7017,82.0,96
15:49:01,7017,83.0,93
15:49:04,7020,82.0,99
15:49:06,7019,83.0,99
15:49:09,7024,84.0,93
15:49:11,7019,83.0,93
15:49:13,7019,83.0,100
15:49:16,7008,80.0,93
15:49:18,6993,81.0,92
15:49:20,6974,82.0,91
15:49:23,6961,84.0,96
15:49:25,6982,84.0,94
15:49:28,6982,83.0,95
15:49:30,6981,83.0,97
15:49:32,6990,84.0,98
15:49:35,7007,83.0,99
15:49:37,7017,81.0,92
15:49:40,7022,83.0,100
15:49:42,7018,83.0,98
15:49:44,7016,83.0,93
15:49:47,7007,81.0,92
15:49:49,7012,83.0,99
15:49:52,7007,83.0,98
15:49:54,7001,81.0,95
15:49:56,7003,80.0,97
15:49:59,7007,83.0,92
15:50:01,7004,83.0,98
15:50:03,7005,84.0,97
15:50:06,7007,83.0,92
15:50:08,6992,84.0,93
15:50:10,6998,84.0,95
15:50:13,6989,84.0,97
15:50:15,6994,83.0,96
15:50:18,6998,81.0,94
15:50:20,7008,84.0,96
15:50:23,6994,84.0,98
15:50:25,6997,85.0,100
15:50:27,7002,82.0,93
15:50:30,7014,85.0,91
15:50:33,6978,84.0,96
15:50:35,6969,84.0,92
15:50:37,6976,81.0,93
15:50:40,7010,83.0,92
15:50:42,7005,83.0,99
15:50:45,6995,83.0,97
15:50:47,6995,84.0,96
15:50:50,6994,84.0,92
15:50:52,6978,84.0,92
15:50:54,6984,85.0,99
15:50:57,6989,83.0,100
15:50:59,7021,83.0,98
15:51:02,6995,83.0,93
15:51:04,7002,84.0,94
15:51:06,6991,81.0,95
15:51:09,6989,82.0,95
15:51:11,6993,82.0,100
15:51:13,6996,83.0,100
15:51:16,7002,83.0,98
15:51:18,7001,84.0,100
15:51:21,6968,84.0,100
