Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
11:46:49,7959,83.0,91
11:46:51,7960,82.0,91
11:46:53,7923,85.0,96
11:46:56,7922,84.0,97
11:46:58,7925,84.0,91
11:47:01,7933,83.0,96
11:47:03,7927,82.0,95
11:47:06,7926,82.0,96
11:47:08,7925,83.0,93
11:47:10,7928,80.0,97
11:47:13,7928,82.0,98
11:47:15,7937,82.0,96
11:47:17,7938,85.0,97
11:47:20,7932,81.0,98
11:47:22,7931,83.0,91
11:47:25,7933,84.0,94
11:47:27,7935,84.0,100
11:47:29,7927,81.0,98
11:47:32,7929,82.0,96
11:47:34,7930,83.0,97
11:47:37,7933,82.0,98
11:47:39,7959,83.0,91
11:47:41,7969,85.0,99
11:47:44,7967,85.0,94
11:47:46,7966,84.0,98
11:47:48,7978,85.0,94
11:47:51,7968,85.0,94
11:47:53,7964,82.0,92
11:47:56,7961,84.0,91
11:47:58,7968,85.0,94
11:48:00,7932,86.0,95
11:48:03,7934,82.0,99
11:48:05,7930,84.0,91
11:48:08,7929,83.0,96
11:48:10,7932,85.0,98
11:48:12,7936,84.0,99
11:48:15,7932,83.0,95
11:48:17,7936,84.0,91
11:48:20,7936,84.0,100
11:48:22,7930,85.0,100
11:48:24,7930,83.0,98
11:48:27,7924,84.0,98
11:48:29,7925,85.0,100
11:48:32,7932,85.0,97
11:48:34,7919,84.0,92
11:48:36,7911,83.0,99
11:48:39,7907,84.0,97
11:48:41,7894,83.0,92
11:48:43,7892,83.0,96
11:48:46,7897,85.0,92
11:48:48,7917,82.0,100
11:48:51,7890,81.0,94
11:48:53,7901,84.0,100
11:48:56,7862,81.0,98
11:48:58,7862,84.0,97
11:49:00,7866,84.0,92
11:49:03,7858,81.0,94
11:49:05,7861,83.0,92
11:49:07,7852,83.0,94
11:49:10,7850,83.0,98
11:49:12,7848,84.0,92
11:49:15,7861,82.0,99
11:49:17,7852,84.0,95
11:49:19,7858,83.0,94
11:49:22,7859,84.0,100
11:49:24,7860,84.0,98
11:49:27,7846,85.0,91
11:49:29,7818,84.0,96
11:49:31,7834,84.0,98
11:49:34,7853,86.0,99
11:49:36,7877,82.0,96
11:49:38,7907,85.0,100
11:49:41,7916,85.0,100
11:49:43,7919,84.0,91
11:49:46,7922,86.0,96
11:49:48,7910,85.0,96
11:49:51,7886,85.0,97
11:49:53,7895,85.0,93
11:49:56,7899,84.0,95
11:49:58,7899,85.0,98
11:50:01,7872,84.0,100
11:50:03,7870,86.0,91
11:50:05,7868,83.0,100
11:50:08,7858,85.0,94
11:50:10,7858,84.0,92
11:50:13,7855,83.0,91
11:50:15,7855,84.0,95
11:50:17,7847,87.0,91
11:50:20,7853,86.0,100
11:50:22,7859,87.0,94
11:50:25,7827,86.0,100
11:50:27,7824,86.0,98
11:50:30,7840,84.0,94
11:50:32,7848,85.0,99
11:50:34,7848,86.0,92
11:50:37,7816,85.0,97
11:50:39,7820,85.0,94
11:50:42,7785,85.0,92
11:50:44,7769,86.0,91
11:50:46,7773,87.0,96
11:50:49,7786,82.0,96
11:50:51,7799,82.0,95
11:50:53,7794,82.0,99
11:50:56,7792,84.0,98
11:50:58,7791,86.0,96
11:51:01,7790,86.0,95
11:51:03,7787,87.0,99
11:51:05,7739,85.0,98
11:51:08,7770,87.0,100
11:51:10,7769,87.0,99
11:51:13,7760,85.0,98
11:51:15,7759,86.0,92
11:51:18,7758,85.0,96
11:51:20,7759,86.0,92
11:51:23,7764,86.0,100
11:51:25,7765,87.0,99
11:51:27,7767,85.0,91
11:51:30,7722,85.0,92
11:51:32,7728,86.0,93
11:51:35,7744,87.0,97
11:51:37,7751,85.0,96
11:51:40,7774,87.0,96
11:51:42,7746,85.0,100
11:51:45,7759,86.0,91
11:51:47,7763,85.0,95
11:51:49,7764,87.0,100
11:51:52,7765,85.0,92
11:51:54,7674,84.0,92
11:51:56,7691,86.0,95
11:51:59,7675,86.0,100
11:52:01,7683,83.0,98
11:52:03,7686,85.0,100
11:52:06,7680,83.0,92
11:52:08,7603,83.0,92
11:52:10,7601,83.0,95
11:52:13,7604,79.0,99
11:52:15,7602,81.0,97
11:52:18,7604,78.0,99
11:52:20,7607,79.0,91
11:52:22,7606,80.0,95
11:52:25,7605,79.0,100
11:52:27,7605,80.0,96
11:52:29,7610,79.0,100
