os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127208,6.17.0-20-generic,,powersave
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
13.9778,71.5419,16.5644,83,59,62,2445,2800,0.482517,27,8.09403,0,0,362378460
13.542,73.8446,16.5644,83,59,62,2445,2800,0.482517,27,8.09403,0,0,436222664
13.7187,72.8932,16.5644,83,59,62,2445,2800,0.482517,27,8.09403,0,0,509116517
13.8096,72.4134,16.5644,83,59,62,2445,2800,0.482517,27,8.09403,0,0,581530397
13.0487,76.636,16.5644,83,59,62,2445,2800,0.482517,27,8.09403,0,0,658166711
13.8826,72.0326,16.5644,83,59,62,2445,2800,0.482517,27,8.09403,0,0,730232284
13.864,72.1292,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,802328254
13.6643,73.1832,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,875512285
13.66,73.2065,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,948719338
13.4996,74.0763,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,1022795870
13.538,73.8661,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,1096661845
13.6195,73.424,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,1170086198
13.2526,75.457,6.01966,82,65,62,2429,2800,0.482517,26,8.11278,0,0,1245549753
13.9522,71.6734,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1317217567
13.0592,76.5746,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1393792365
13.8482,72.2114,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1466004204
13.3471,74.9224,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1540926499
13.7445,72.7562,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1613683184
13.4202,74.5146,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1688197620
13.6623,73.1941,4.44444,82,62,62,2421,2800,0.482517,21,8.1204,0,0,1761396308
13.2572,75.4305,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,1836823715
13.8812,72.0401,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,1908863119
12.2282,81.7782,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,1990643494
14.0353,71.2491,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,2061892208
14.0157,71.3487,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,2133242093
13.6159,73.4438,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,2206685773
13.0808,76.448,5.02451,82,60,62,2435,2800,0.482517,28,8.12977,0,0,2283139142
13.5778,73.6498,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2356783209
13.2919,75.2335,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2432017391
13.6601,73.2061,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2505222251
13.6966,73.011,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2578234999
13.6908,73.0415,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2651276671
12.4232,80.4944,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2731772375
13.5486,73.8084,18.4466,82,61,62,2355,2800,0.482517,26,8.16491,0,0,2805581403
13.163,75.9705,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,2881550680
13.5471,73.8164,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,2955366371
13.5979,73.5407,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,3028908295
13.6576,73.2196,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,3102128293
14.0253,71.2996,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,3173429106
13.548,73.8116,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,3247239696
13.9404,71.7338,4.85437,81,65,62,2429,2800,0.482517,26,8.45457,0,0,3318980718
13.7091,72.9441,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3391919276
13.5717,73.6829,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3465602797
13.2987,75.1955,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3540797876
13.5286,73.9173,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3614715719
13.4601,74.2939,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3689010913
13.4997,74.0756,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3763085030
13.7823,72.5569,4.32633,81,64,62,2451,2800,0.482517,26,8.48619,0,0,3835652709
