Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
10:09:52,6740,84.0,100
10:09:54,6743,86.0,100
10:09:56,6738,86.0,99
10:09:59,6741,87.0,91
10:10:01,6737,87.0,100
10:10:04,6737,86.0,93
10:10:06,6734,85.0,95
10:10:08,6732,85.0,100
10:10:11,6730,87.0,91
10:10:13,6732,87.0,93
10:10:16,6738,86.0,97
10:10:18,6735,85.0,91
10:10:21,6738,87.0,99
10:10:23,6734,86.0,96
10:10:26,6734,87.0,97
10:10:28,6736,84.0,92
10:10:30,6737,87.0,95
10:10:33,6741,84.0,96
10:10:35,6742,85.0,93
10:10:38,6707,86.0,94
10:10:40,6700,85.0,93
10:10:43,6701,87.0,92
10:10:45,6702,86.0,99
10:10:48,6700,86.0,100
10:10:50,6705,86.0,91
10:10:52,6704,86.0,95
10:10:55,6701,87.0,97
10:10:57,6699,87.0,99
10:11:00,6699,84.0,95
10:11:02,6698,84.0,91
10:11:05,6702,84.0,93
10:11:07,6698,86.0,100
10:11:10,6697,87.0,95
10:11:12,6699,87.0,98
10:11:15,6699,84.0,96
10:11:17,6697,86.0,95
10:11:20,6697,87.0,97
10:11:22,6699,86.0,100
10:11:24,6699,86.0,100
10:11:27,6700,84.0,94
10:11:29,6695,86.0,92
10:11:32,6692,85.0,99
10:11:34,6699,85.0,99
10:11:37,6698,86.0,91
10:11:39,6698,86.0,97
10:11:41,6698,83.0,97
10:11:44,6693,84.0,100
10:11:46,6695,84.0,91
10:11:48,6696,83.0,97
10:11:51,6698,82.0,91
10:11:53,6700,85.0,100
10:11:56,6700,85.0,93
10:11:58,6701,87.0,93
10:12:00,6699,85.0,91
10:12:03,6696,85.0,93
10:12:05,6692,85.0,93
10:12:08,6696,85.0,94
10:12:10,6702,86.0,94
10:12:13,6706,85.0,91
10:12:15,6705,85.0,99
10:12:17,6701,85.0,96
10:12:20,6702,86.0,100
10:12:22,6704,86.0,97
10:12:25,6702,83.0,97
10:12:27,6700,86.0,100
10:12:30,6694,83.0,95
10:12:32,6694,83.0,97
10:12:34,6699,86.0,92
10:12:37,6701,85.0,98
10:12:39,6706,85.0,100
10:12:42,6706,87.0,92
10:12:44,6709,86.0,100
10:12:46,6706,87.0,99
10:12:49,6706,86.0,98
10:12:51,6702,86.0,100
10:12:54,6702,87.0,96
10:12:56,6713,86.0,100
10:12:58,6718,86.0,93
10:13:01,6719,87.0,96
10:13:03,6721,86.0,98
10:13:06,6719,87.0,100
10:13:08,6736,86.0,99
10:13:11,6764,86.0,98
10:13:13,6781,85.0,94
10:13:16,6790,87.0,99
10:13:18,6751,85.0,100
10:13:21,6748,85.0,100
10:13:23,6752,86.0,97
10:13:26,6751,86.0,93
10:13:28,6761,85.0,100
10:13:31,6762,85.0,98
10:13:33,6768,86.0,97
10:13:36,6771,85.0,96
10:13:38,6767,86.0,98
10:13:41,6768,83.0,93
10:13:43,6765,87.0,96
10:13:45,6767,88.0,95
10:13:48,6768,84.0,96
10:13:50,6765,86.0,91
10:13:53,6766,87.0,100
10:13:55,6769,86.0,100
10:13:58,6765,85.0,99
10:14:00,6768,86.0,98
10:14:02,6768,87.0,100
10:14:05,6770,86.0,99
10:14:07,6767,87.0,100
10:14:10,6770,87.0,99
10:14:12,6767,88.0,95
10:14:15,6743,87.0,100
10:14:17,6741,85.0,99
10:14:20,6743,87.0,92
10:14:22,6748,86.0,98
10:14:25,6720,87.0,94
10:14:27,6726,86.0,95
10:14:30,6728,87.0,97
10:14:32,6730,86.0,100
10:14:35,6765,86.0,96
10:14:37,6784,86.0,98
10:14:39,6798,85.0,98
10:14:42,6803,86.0,91
10:14:44,6802,85.0,95
10:14:47,6760,86.0,100
10:14:49,6768,85.0,94
10:14:51,6823,86.0,91
10:14:54,6821,87.0,91
10:14:56,6826,87.0,98
10:14:59,6813,87.0,94
10:15:01,6812,87.0,100
10:15:03,6801,87.0,93
10:15:06,6782,87.0,100
10:15:08,6772,87.0,99
10:15:11,6788,87.0,96
10:15:13,6941,87.0,92
10:15:16,6766,86.0,96
10:15:18,6772,86.0,100
10:15:21,6779,86.0,99
10:15:23,6781,86.0,100
10:15:25,6787,87.0,99
10:15:28,6790,86.0,95
10:15:30,6797,86.0,99
10:15:33,6798,87.0,100
10:15:35,6799,86.0,91
10:15:38,6803,85.0,96
10:15:40,6782,87.0,97
10:15:43,6783,86.0,92
10:15:45,6776,86.0,92
10:15:48,6768,87.0,97
10:15:50,6769,86.0,100
10:15:53,6768,86.0,96
10:15:55,6767,87.0,99
10:15:57,6765,86.0,93
10:16:00,6751,86.0,92
10:16:02,6755,87.0,92
10:16:05,6757,86.0,91
10:16:07,6760,85.0,94
10:16:10,6762,85.0,93
10:16:12,6753,85.0,97
10:16:15,6753,87.0,91
10:16:17,6756,85.0,100
10:16:20,6751,84.0,96
10:16:22,6742,87.0,99
10:16:24,6746,86.0,93
10:16:27,6753,87.0,94
10:16:29,6759,85.0,96
10:16:32,6759,87.0,91
10:16:34,6759,87.0,100
10:16:37,6758,87.0,98
10:16:39,6761,87.0,92
10:16:41,6761,87.0,100
10:16:44,6766,86.0,100
10:16:46,6775,87.0,97
10:16:49,6768,86.0,97
10:16:51,6761,86.0,98
10:16:54,6748,85.0,91
10:16:56,6753,86.0,100
10:16:58,6757,87.0,94
10:17:01,6751,86.0,95
10:17:03,6752,86.0,92
10:17:06,6754,86.0,92
10:17:08,6735,87.0,95
10:17:11,6743,87.0,93
10:17:13,6745,86.0,98
10:17:16,6733,84.0,95
10:17:18,6738,86.0,91
10:17:21,6748,86.0,98
10:17:23,6751,86.0,96
10:17:26,6733,86.0,100
10:17:28,6742,87.0,91
10:17:31,6743,86.0,97
10:17:33,6734,86.0,92
10:17:36,6737,86.0,94
10:17:38,6741,86.0,91
10:17:41,6737,86.0,99
10:17:43,6745,84.0,97
10:17:46,6817,85.0,100
10:17:48,6828,87.0,98
10:17:50,6847,86.0,93
10:17:53,6935,86.0,98
10:17:55,6979,86.0,93
