Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
12:08:57,8410,77.0,92
12:08:59,8395,75.0,100
12:09:01,8391,76.0,96
12:09:04,8430,76.0,95
12:09:06,8423,76.0,100
12:09:08,8422,76.0,100
12:09:11,8423,76.0,92
12:09:13,8439,77.0,98
12:09:15,8460,79.0,99
12:09:18,8468,81.0,98
12:09:20,8382,83.0,95
12:09:23,8309,80.0,98
12:09:25,8301,80.0,92
12:09:27,8308,81.0,92
12:09:30,8307,76.0,93
12:09:32,8316,82.0,96
12:09:34,8330,81.0,98
12:09:37,8318,78.0,98
12:09:39,8309,77.0,92
12:09:42,8295,78.0,99
12:09:44,8426,82.0,98
12:09:46,8486,82.0,94
12:09:49,8558,83.0,100
12:09:51,8547,82.0,92
12:09:53,8579,84.0,93
12:09:56,8475,79.0,91
12:09:58,8504,82.0,92
12:10:00,8502,78.0,100
12:10:03,8469,78.0,91
12:10:05,8475,76.0,100
12:10:08,8500,80.0,93
12:10:10,8552,77.0,97
12:10:12,8555,82.0,99
12:10:15,8535,82.0,94
12:10:17,8529,76.0,91
12:10:20,8528,79.0,99
12:10:22,8539,83.0,100
12:10:24,8531,76.0,98
12:10:27,8502,76.0,98
12:10:29,8473,79.0,97
12:10:31,8312,78.0,93
12:10:34,8317,75.0,99
12:10:36,8302,76.0,95
12:10:38,8320,77.0,97
12:10:41,8316,76.0,99
12:10:43,8319,75.0,94
12:10:45,8314,75.0,97
12:10:48,8315,77.0,92
12:10:50,8317,75.0,100
12:10:52,8317,75.0,99
12:10:55,8315,78.0,93
12:10:57,8319,75.0,93
12:11:00,8279,77.0,97
12:11:02,8249,75.0,92
12:11:04,8234,81.0,100
12:11:06,8239,77.0,97
12:11:09,8242,76.0,95
12:11:11,8241,82.0,98
12:11:13,8239,79.0,91
12:11:16,8242,76.0,95
12:11:18,8241,75.0,98
12:11:20,8249,76.0,100
12:11:23,8251,77.0,93
12:11:25,8256,80.0,95
12:11:27,8221,77.0,97
12:11:30,8219,77.0,97
12:11:32,8221,76.0,93
12:11:35,8212,76.0,95
12:11:37,8217,77.0,97
12:11:39,8228,82.0,97
12:11:42,8227,75.0,92
12:11:44,8225,76.0,99
12:11:46,8229,76.0,93
12:11:49,8233,77.0,95
12:11:51,8227,77.0,100
12:11:53,8228,78.0,95
12:11:56,8224,76.0,91
12:11:58,8228,76.0,99
12:12:00,8228,76.0,94
12:12:03,8225,78.0,95
12:12:05,8224,76.0,92
12:12:08,8212,77.0,95
12:12:10,8214,75.0,94
12:12:12,8212,75.0,99
12:12:15,8213,78.0,93
12:12:17,8220,76.0,93
12:12:19,8232,76.0,95
12:12:22,8247,78.0,97
12:12:24,8306,79.0,93
12:12:26,8320,77.0,92
12:12:29,8289,76.0,98
12:12:31,8328,78.0,99
12:12:33,8336,77.0,91
12:12:36,8362,79.0,99
12:12:38,8386,82.0,93
12:12:40,8434,82.0,100
12:12:43,8436,81.0,96
12:12:45,8472,84.0,91
12:12:48,8507,83.0,93
12:12:50,8569,83.0,93
12:12:52,8536,85.0,96
12:12:55,8467,83.0,94
12:12:57,8469,83.0,94
12:13:00,8442,82.0,94
12:13:02,8438,81.0,100
12:13:04,8440,84.0,95
12:13:07,8443,83.0,94
12:13:09,8442,82.0,100
12:13:11,8414,84.0,100
12:13:14,8411,81.0,95
12:13:16,8412,84.0,94
12:13:18,8388,84.0,93
12:13:21,8336,83.0,91
12:13:23,8345,83.0,95
12:13:26,8268,83.0,98
12:13:28,8273,83.0,92
12:13:30,8275,81.0,96
12:13:33,8277,83.0,100
12:13:35,8275,81.0,91
12:13:37,8277,85.0,94
12:13:40,8221,84.0,98
12:13:42,8225,82.0,92
12:13:45,8178,83.0,100
12:13:47,8188,84.0,98
12:13:49,8183,82.0,100
12:13:52,8229,82.0,95
12:13:54,8240,84.0,97
12:13:57,8234,84.0,93
12:13:59,8228,84.0,93
12:14:01,8225,83.0,92
12:14:04,8229,83.0,95
12:14:06,8238,83.0,98
12:14:08,8225,84.0,91
12:14:11,8236,83.0,97
12:14:13,8183,84.0,97
12:14:16,8162,83.0,95
12:14:18,8165,82.0,98
12:14:20,8170,81.0,97
12:14:23,8164,83.0,92
12:14:25,8167,84.0,94
12:14:28,8099,84.0,91
12:14:30,8104,83.0,94
12:14:32,8127,83.0,91
12:14:35,8135,83.0,98
12:14:37,8142,84.0,94
12:14:40,8174,85.0,94
12:14:42,8116,84.0,98
12:14:44,8126,84.0,98
12:14:47,8132,84.0,93
12:14:49,8133,83.0,96
12:14:51,8067,82.0,93
12:14:54,8090,82.0,91
12:14:56,8104,83.0,93
12:14:58,8087,84.0,98
12:15:01,8096,81.0,91
12:15:03,8095,83.0,95
12:15:06,8091,84.0,92
12:15:08,8093,83.0,95
12:15:10,8021,82.0,94
12:15:13,8024,85.0,94
12:15:15,8032,83.0,94
12:15:17,8035,84.0,92
12:15:20,8035,84.0,94
12:15:22,8024,84.0,93
12:15:25,7983,86.0,96
12:15:27,7940,82.0,91
12:15:30,7917,83.0,93
12:15:32,7830,84.0,93
12:15:34,7842,84.0,92
12:15:37,7779,84.0,100
12:15:39,7755,84.0,99
12:15:41,7765,84.0,98
12:15:44,7769,82.0,99
12:15:46,7726,84.0,97
12:15:48,7733,84.0,97
12:15:51,7700,83.0,92
12:15:53,7711,84.0,100
12:15:56,7665,82.0,100
12:15:58,7638,83.0,100
12:16:01,7733,83.0,100
12:16:03,7688,83.0,92
12:16:05,7692,83.0,96
12:16:08,7657,82.0,98
12:16:10,7612,83.0,91
12:16:12,7618,84.0,91
12:16:15,7623,81.0,94
12:16:17,7624,83.0,96
12:16:20,7616,83.0,98
12:16:22,7630,83.0,99
12:16:24,7655,81.0,94
12:16:27,7637,84.0,94
12:16:29,7640,82.0,93
12:16:31,7638,84.0,100
12:16:34,7613,81.0,93
12:16:36,7616,86.0,93
12:16:39,7654,86.0,91
12:16:41,7663,86.0,98
12:16:43,7669,85.0,93
12:16:46,7672,83.0,96
12:16:48,7673,85.0,97
12:16:51,7672,83.0,100
12:16:53,7662,85.0,99
12:16:55,7662,84.0,92
12:16:58,7663,84.0,97
12:17:00,7648,83.0,92
12:17:02,7652,84.0,94
12:17:05,7650,85.0,94
12:17:07,7649,84.0,98
12:17:10,7647,84.0,91
12:17:12,7649,83.0,98
12:17:15,7649,84.0,97
12:17:17,7655,86.0,92
12:17:19,7621,83.0,99
12:17:22,7617,85.0,100
12:17:24,7614,84.0,98
12:17:27,7621,84.0,93
12:17:29,7597,85.0,98
12:17:31,7613,85.0,99
12:17:34,7617,87.0,93
12:17:36,7626,85.0,91
12:17:39,7626,85.0,97
12:17:41,7634,83.0,94
12:17:43,7635,86.0,99
12:17:46,7637,83.0,91
12:17:48,7639,87.0,92
12:17:51,7642,83.0,93
12:17:53,7658,85.0,91
12:17:56,7657,83.0,93
12:17:58,7660,86.0,98
12:18:01,7657,84.0,92
12:18:03,7657,85.0,96
12:18:05,7655,86.0,97
12:18:08,7615,85.0,96
12:18:10,7620,83.0,99
12:18:12,7620,86.0,99
12:18:15,7621,86.0,96
12:18:17,7626,86.0,95
12:18:20,7624,84.0,100
12:18:22,7616,86.0,97
12:18:25,7613,86.0,95
12:18:27,7616,84.0,95
12:18:30,7601,87.0,92
12:18:32,7591,87.0,98
12:18:34,7602,87.0,91
12:18:37,7598,87.0,98
12:18:39,7628,87.0,97
12:18:42,7631,86.0,96
12:18:44,7633,84.0,93
12:18:46,7633,85.0,93
12:18:49,7638,86.0,92
12:18:51,7639,84.0,93
12:18:54,7642,87.0,97
12:18:56,7646,85.0,100
12:18:58,7645,85.0,99
12:19:01,7618,84.0,95
12:19:03,7617,84.0,95
12:19:05,7624,83.0,94
12:19:08,7623,83.0,91
12:19:10,7622,86.0,98
12:19:13,7621,85.0,99
12:19:15,7621,85.0,95
12:19:17,7620,84.0,94
12:19:20,7617,87.0,100
12:19:22,7617,85.0,94
12:19:25,7617,85.0,100
12:19:27,7581,84.0,97
12:19:29,7588,84.0,100
12:19:32,7598,83.0,94
12:19:34,7619,86.0,91
12:19:37,7657,85.0,95
12:19:39,7666,85.0,91
12:19:41,7665,86.0,98
12:19:44,7662,87.0,99
12:19:46,7659,85.0,100
12:19:49,7658,86.0,94
12:19:51,7654,86.0,93
12:19:53,7660,85.0,93
12:19:56,7655,85.0,100
12:19:58,7643,85.0,100
12:20:01,7644,84.0,94
12:20:03,7644,83.0,95
12:20:05,7648,84.0,96
12:20:08,7646,85.0,94
12:20:10,7647,85.0,92
12:20:13,7646,84.0,94
12:20:15,7681,84.0,94
12:20:17,7678,83.0,99
12:20:20,7678,85.0,100
12:20:22,7678,85.0,91
12:20:25,7679,86.0,93
12:20:27,7682,87.0,93
12:20:29,7681,86.0,93
12:20:32,7704,86.0,99
12:20:35,7703,85.0,100
12:20:37,7704,85.0,95
12:20:40,7704,86.0,100
12:20:42,7702,86.0,91
12:20:45,7696,86.0,100
12:20:47,7699,86.0,99
12:20:49,7695,86.0,92
12:20:52,7697,86.0,98
12:20:54,7682,87.0,97
12:20:57,7679,87.0,97
12:20:59,7642,87.0,97
12:21:01,7623,84.0,96
12:21:04,7623,84.0,100
12:21:06,7623,84.0,96
12:21:08,7623,83.0,94
12:21:11,7624,85.0,99
12:21:13,7625,85.0,93
12:21:16,7605,84.0,92
12:21:18,7605,84.0,94
12:21:20,7607,84.0,94
12:21:23,7589,87.0,94
12:21:25,7588,87.0,97
12:21:28,7592,86.0,95
12:21:30,7595,87.0,100
12:21:33,7598,87.0,91
12:21:35,7573,85.0,96
12:21:37,7575,87.0,98
12:21:40,7582,86.0,94
12:21:42,7587,87.0,100
12:21:45,7588,87.0,96
12:21:47,7593,87.0,92
12:21:50,7599,88.0,94
12:21:52,7600,85.0,91
12:21:54,7593,86.0,91
12:21:57,7595,86.0,97
12:21:59,7573,87.0,95
12:22:02,7585,85.0,92
12:22:04,7586,86.0,99
12:22:07,7587,86.0,91
12:22:09,7587,87.0,95
12:22:11,7592,87.0,97
12:22:14,7586,86.0,92
12:22:16,7583,85.0,100
12:22:19,7589,87.0,98
12:22:21,7591,86.0,98
12:22:23,7586,84.0,92
12:22:26,7586,85.0,99
12:22:28,7593,84.0,91
12:22:31,7586,85.0,96
12:22:33,7579,87.0,91
12:22:35,7579,86.0,91
12:22:38,7570,85.0,97
12:22:40,7595,86.0,94
12:22:43,7604,87.0,93
12:22:45,7608,87.0,95
12:22:47,7589,86.0,92
12:22:50,7600,87.0,100
12:22:52,7608,87.0,94
12:22:55,7610,87.0,97
12:22:57,7609,87.0,96
12:23:00,7580,85.0,95
12:23:02,7582,84.0,99
12:23:05,7582,86.0,99
12:23:07,7584,87.0,93
12:23:09,7587,85.0,97
12:23:12,7569,85.0,99
12:23:14,7582,86.0,94
12:23:16,7581,85.0,92
12:23:19,7580,87.0,97
12:23:21,7580,87.0,98
12:23:24,7580,87.0,100
12:23:26,7580,87.0,92
12:23:29,7586,87.0,96
12:23:31,7587,87.0,92
12:23:33,7587,85.0,91
12:23:36,7587,86.0,97
12:23:38,7572,87.0,96
12:23:41,7573,87.0,100
12:23:43,7574,84.0,92
12:23:46,7571,84.0,99
12:23:48,7572,85.0,98
12:23:51,7548,85.0,96
12:23:53,7550,85.0,95
12:23:55,7555,83.0,92
12:23:58,7555,84.0,97
12:24:00,7566,85.0,94
12:24:02,7529,84.0,96
12:24:05,7540,84.0,98
12:24:07,7546,85.0,97
12:24:10,7551,84.0,96
12:24:12,7549,85.0,97
12:24:14,7550,84.0,98
12:24:17,7550,85.0,93
12:24:19,7551,84.0,92
12:24:22,7553,83.0,99
12:24:24,7554,87.0,94
12:24:26,7556,86.0,91
12:24:29,7557,87.0,92
12:24:31,7556,85.0,93
12:24:33,7568,87.0,92
12:24:36,7593,87.0,100
12:24:38,7610,87.0,98
12:24:41,7635,87.0,95
12:24:43,7642,87.0,94
12:24:46,7635,87.0,91
12:24:48,7638,87.0,96
12:24:51,7639,87.0,99
12:24:53,7646,87.0,94
12:24:56,7647,86.0,92
12:24:58,7649,86.0,100
12:25:01,7614,87.0,94
12:25:03,7617,87.0,93
12:25:06,7612,87.0,99
12:25:08,7613,87.0,98
12:25:11,7613,86.0,96
12:25:13,7610,86.0,91
12:25:16,7613,87.0,97
12:25:18,7622,84.0,93
12:25:21,7678,84.0,99
12:25:23,7669,87.0,100
12:25:26,7655,87.0,100
12:25:28,7639,86.0,100
12:25:31,7639,86.0,95
12:25:33,7629,85.0,95
12:25:36,7623,84.0,97
12:25:38,7568,85.0,97
12:25:40,7580,86.0,98
12:25:43,7580,83.0,94
12:25:45,7583,87.0,99
12:25:48,7584,87.0,91
12:25:50,7607,87.0,100
12:25:52,7606,86.0,94
12:25:55,7603,86.0,92
12:25:57,7603,87.0,100
12:26:00,7594,87.0,100
12:26:02,7592,86.0,95
12:26:05,7592,86.0,94
12:26:07,7591,86.0,93
12:26:10,7578,87.0,91
12:26:12,7565,86.0,97
12:26:15,7568,86.0,100
12:26:17,7552,84.0,94
12:26:20,7558,86.0,95
12:26:22,7560,84.0,92
12:26:25,7560,84.0,95
12:26:27,7562,83.0,99
12:26:29,7615,84.0,97
12:26:32,7616,84.0,91
12:26:34,7616,85.0,95
12:26:36,7624,84.0,99
12:26:39,7653,83.0,99
12:26:41,7659,88.0,96
12:26:43,7614,87.0,92
12:26:46,7611,87.0,92
12:26:48,7619,87.0,92
12:26:51,7628,87.0,99
12:26:53,7623,86.0,100
12:26:56,7614,87.0,99
12:26:58,7625,85.0,98
12:27:01,7583,87.0,92
12:27:03,7592,87.0,92
12:27:06,7562,87.0,93
12:27:08,7569,87.0,97
12:27:11,7573,87.0,99
12:27:13,7580,85.0,100
12:27:16,7550,87.0,95
12:27:18,7555,85.0,94
12:27:21,7562,85.0,100
12:27:23,7592,85.0,97
12:27:26,7597,85.0,96
12:27:28,7582,86.0,93
12:27:31,7571,85.0,95
12:27:33,7573,84.0,91
12:27:35,7575,85.0,97
12:27:38,7574,87.0,92
12:27:40,7570,86.0,93
12:27:43,7569,86.0,94
12:27:45,7566,85.0,97
12:27:48,7569,86.0,94
12:27:50,7568,84.0,100
12:27:53,7567,84.0,98
12:27:55,7571,86.0,94
12:27:57,7640,87.0,97
12:28:00,7638,86.0,98
12:28:02,7684,86.0,97
12:28:04,7804,84.0,94
12:28:07,7787,86.0,98
12:28:09,7816,86.0,96
12:28:12,7816,82.0,97
12:28:14,7820,81.0,96
12:28:16,7821,83.0,95
12:28:19,7822,84.0,94
12:28:21,7825,83.0,91
12:28:23,7762,82.0,92
12:28:26,7765,79.0,99
