os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127200,6.17.0-22-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
39.9211,25.0494,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,540960564
39.402,25.3794,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,566342237
38.9731,25.6587,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,592002609
39.2908,25.4513,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,617453000
37.8031,26.4528,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,643904430
39.5901,25.2588,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,669163994
37.9565,26.346,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,695510498
38.2738,26.1275,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,721638845
39.3851,25.3903,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,747029083
38.6453,25.8764,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,772907032
38.7633,25.7976,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,798704961
37.4518,26.701,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,825405536
40.0588,24.9633,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,850369799
39.9884,25.0072,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,875376411
38.4429,26.0126,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,901390304
38.3403,26.0822,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,927470861
38.483,25.9855,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,953457634
40.6161,24.6208,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,978078646
39.0909,25.5814,4.31034,61,65,57,800,2800,0.477161,14,10.1093,0,0,1003666403
37.2729,26.8291,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1030488434
38.1482,26.2135,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1056702441
39.4445,25.3521,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1082055329
38.1698,26.1987,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1108255350
39.3469,25.415,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1133671276
40.2348,24.8541,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1158525874
38.701,25.8391,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1184365532
38.6205,25.893,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1210256555
38.1889,26.1856,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1236444563
38.3636,26.0664,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1262510503
40.215,24.8664,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1287377735
38.3437,26.0799,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1313456749
38.1497,26.2125,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1339670195
39.2828,25.4564,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1365125805
37.0568,26.9856,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1392111853
41.1699,24.2896,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1416402779
38.1411,26.2185,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1442619841
38.5281,25.9551,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1468576847
40.3743,24.7682,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1493344654
38.1188,26.2338,3.19803,61,62,57,800,2800,0.477161,14,10.1078,0,0,1519584859
38.0599,26.2744,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1545853187
39.7695,25.1449,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1570999780
38.5796,25.9204,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1596919247
37.5977,26.5974,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1623518502
40.0854,24.9468,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1648466044
39.063,25.5996,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1674063970
39.0667,25.5972,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1699663399
37.3944,26.742,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1726404049
39.909,25.057,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1751463540
39.6014,25.2516,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1776712955
38.1011,26.246,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1802960494
38.6019,25.9055,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1828865624
40.4567,24.7178,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1853584198
38.714,25.8304,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1879413907
38.6642,25.8637,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1905279262
38.8412,25.7459,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1931023882
38.5065,25.9696,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1956995827
38.3315,26.0882,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,1983084289
29.0394,34.436,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,2017519005
54.0711,18.4942,5.02451,60,64,57,800,2800,0.477161,17,10.1047,0,0,2036019148
41.876,23.88,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2059893296
38.2234,26.162,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2086057660
33.8011,29.5848,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2115640907
43.9527,22.7517,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2138394823
39.2267,25.4928,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2163886881
40.4519,24.7207,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2188608351
38.8173,25.7617,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2214369011
39.0769,25.5906,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2239962308
38.5289,25.9546,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2265916640
39.1523,25.5413,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2291457259
38.0029,26.3138,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2317773767
38.9996,25.6413,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2343414463
38.6392,25.8805,3.54523,61,63,57,800,2800,0.477161,11,10.1037,0,0,2369295037
