os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 25.10,AMD Ryzen 7 255 w/ Radeon 780M Graphics,AMD Radeon 780M Graphics (RADV PHOENIX),32127212,6.17.0-22-generic,,performance
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,elapsed
37.5319,26.644,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,542020978
39.8874,25.0706,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,567090922
38.6045,25.9037,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,592996292
39.4057,25.377,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,618372440
39.2078,25.5051,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,643877721
38.7693,25.7936,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,669673536
38.7046,25.8368,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,695510398
39.1699,25.5298,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,721039874
38.648,25.8746,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,746914306
37.9024,26.3835,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,773298224
40.7334,24.5499,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,797847512
38.2417,26.1495,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,823998623
38.535,25.9504,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,849949008
37.2808,26.8234,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,876772431
40.4478,24.7232,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,901497027
39.5366,25.293,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,926795209
38.5955,25.9098,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,952698646
37.8074,26.4499,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,979149049
39.074,25.5925,6.50307,69,68,61,944,2800,0.476696,16,19.0215,7.62939e-06,0,1004748395
39.4656,25.3385,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1030079860
38.3892,26.049,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1056130553
38.7343,25.8169,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1081946466
38.184,26.189,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1108137432
40.6609,24.5937,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1132729620
36.6722,27.2686,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1159999469
41.2489,24.2431,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1184241791
38.0161,26.3046,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1210548434
38.3507,26.0751,6.40394,69,63,62,942,2800,0.476696,22,19.0207,7.62939e-06,0,1236623934
