Tidspunkt,RAM_Brukt_MB,CPU_Temp_C,CPU_Last_%
21:45:01,9433,75.0,96
21:45:03,9250,76.0,95
21:45:05,9242,76.0,91
21:45:08,9241,76.0,91
21:45:10,9237,77.0,96
21:45:12,9234,76.0,91
21:45:14,9230,77.0,92
21:45:17,9225,77.0,92
21:45:19,9222,76.0,98
21:45:21,9225,76.0,91
21:45:23,9223,76.0,99
21:45:26,9223,77.0,91
21:45:28,9222,76.0,95
21:45:30,9226,76.0,92
21:45:33,9231,78.0,93
21:45:35,9215,75.0,91
21:45:37,9195,76.0,99
21:45:39,9162,76.0,95
21:45:42,9270,79.0,95
21:45:44,9471,83.0,97
21:45:46,9489,82.0,99
21:45:49,9484,82.0,91
21:45:51,9460,82.0,97
21:45:53,9431,80.0,97
21:45:56,9426,81.0,96
21:45:58,9422,82.0,99
21:46:00,9404,81.0,92
21:46:02,9396,83.0,92
21:46:05,9394,83.0,94
21:46:07,9400,82.0,95
21:46:09,9392,82.0,91
21:46:11,9387,81.0,96
21:46:14,9386,81.0,91
21:46:16,9387,83.0,97
21:46:18,9389,84.0,94
21:46:21,9388,82.0,93
21:46:23,9385,83.0,98
21:46:25,9389,83.0,100
21:46:27,9387,81.0,95
21:46:30,9422,83.0,91
21:46:32,9421,83.0,99
21:46:34,9419,82.0,91
21:46:36,9420,82.0,91
21:46:39,9417,82.0,98
21:46:41,9419,83.0,91
21:46:43,9416,83.0,95
21:46:46,9414,83.0,98
21:46:48,9411,82.0,99
21:46:50,9414,83.0,97
21:46:53,9418,82.0,93
21:46:55,9411,82.0,100
21:46:57,9414,82.0,95
21:46:59,9411,82.0,98
21:47:02,9412,84.0,91
21:47:04,9411,83.0,92
21:47:06,9413,78.0,95
21:47:08,9413,82.0,92
21:47:11,9413,83.0,97
21:47:13,9415,83.0,96
21:47:15,9412,82.0,99
21:47:18,9412,79.0,91
21:47:20,9412,83.0,97
21:47:22,9413,83.0,93
21:47:25,9416,82.0,97
21:47:27,9418,82.0,91
21:47:29,9429,81.0,99
21:47:31,9432,81.0,95
21:47:34,9430,80.0,98
21:47:36,9426,81.0,99
21:47:38,9432,83.0,93
21:47:41,9391,83.0,93
21:47:43,9388,84.0,100
21:47:45,9383,83.0,93
21:47:47,9381,81.0,98
21:47:50,9380,83.0,92
21:47:52,9375,82.0,98
21:47:54,9375,81.0,97
21:47:56,9379,81.0,91
21:47:59,9387,83.0,97
21:48:01,9376,83.0,94
21:48:03,9374,84.0,99
21:48:06,9375,83.0,97
21:48:08,9372,83.0,93
21:48:10,9379,84.0,100
21:48:12,9377,83.0,100
21:48:15,9381,82.0,94
21:48:17,9379,83.0,91
21:48:19,9377,81.0,93
21:48:22,9377,85.0,98
21:48:24,9377,84.0,93
21:48:26,9378,83.0,91
21:48:28,9377,83.0,96
21:48:31,9413,83.0,91
21:48:33,9414,84.0,97
21:48:35,9444,83.0,91
21:48:38,9428,83.0,97
21:48:40,9417,83.0,92
21:48:42,9405,84.0,91
21:48:44,9392,84.0,99
21:48:47,9395,83.0,97
21:48:49,9389,84.0,98
21:48:51,9382,82.0,91
21:48:54,9380,82.0,94
21:48:56,9381,81.0,96
21:48:58,9379,82.0,99
21:49:00,9381,83.0,94
21:49:03,9379,84.0,97
21:49:05,9381,82.0,100
21:49:07,9380,81.0,94
21:49:09,9376,82.0,95
21:49:12,9375,81.0,94
21:49:14,9368,84.0,95
21:49:16,9375,83.0,94
21:49:19,9377,80.0,93
21:49:21,9376,84.0,91
21:49:23,9377,83.0,93
21:49:25,9380,83.0,99
21:49:28,9378,84.0,97
21:49:30,9384,82.0,98
21:49:32,9399,84.0,92
21:49:35,9417,84.0,92
21:49:37,9445,83.0,94
21:49:39,9446,81.0,92
21:49:41,9408,83.0,95
21:49:44,9397,82.0,100
21:49:46,9394,85.0,93
21:49:48,9392,84.0,94
21:49:50,9387,84.0,100
21:49:53,9384,84.0,96
21:49:55,9394,84.0,97
21:49:57,9388,84.0,93
21:50:00,9388,84.0,100
21:50:02,9393,84.0,93
21:50:04,9391,84.0,91
21:50:07,9384,83.0,93
21:50:09,9383,81.0,92
21:50:11,9382,84.0,92
21:50:13,9380,85.0,91
21:50:16,9384,85.0,98
21:50:18,9466,83.0,98
21:50:20,9469,81.0,94
21:50:23,9445,78.0,92
21:50:25,9313,83.0,94
21:50:27,9306,82.0,100
21:50:29,9335,77.0,97
21:50:32,9332,76.0,95
21:50:34,9328,80.0,99
21:50:36,9299,80.0,99
21:50:38,9315,80.0,99
21:50:41,9320,78.0,99
21:50:43,9319,78.0,100
21:50:45,9327,77.0,100
